n;k1;k2;k3;k4;k5;k6;k7;k8;k9;k10;k11;k12
377;0.008145154;0.260856087;0.199531602;0.231803342;0.506612559;0.567648592;0.710123216;0.798041378;0.852623188;0.859749549;0.859749549;0.917640957
378;0.016863729;0.439304434;0.536871403;0.570038971;0.736241855;0.437531474;0.480222513;0.568993597;0.716282895;0.821613243;0.866222166;0.700356617
379;0.030773508;0.456616861;0.416441505;0.442040938;0.675749876;0.664505151;0.706416102;0.67196342;0.712179055;0.785009439;0.804129284;0.884128019
380;0.009973176;0.489638066;0.559105248;0.60739155;0.815593073;0.393112714;0.561657788;0.821101791;0.926501763;0.954885518;0.962364478;0.954885518
381;0.008754683;0.403993965;0.328451544;0.389139278;0.648916602;0.604907653;0.795833546;0.757953229;0.831172015;0.933172793;0.933172793;0.868456357
382;0.00407679;0.513417441;0.422957719;0.481323641;0.747670424;0.508161495;0.73839936;0.614239585;0.782652204;0.782652204;0.903645736;0.962947194
383;0.005908595;0.056515983;0.074848421;0.090836128;0.132486101;0.635333909;0.642639573;0.646921959;0.847728234;0.847728234;0.910780147;0.955822441
384;0.009770146;0.555193896;0.571978661;0.621204347;0.784616811;0.416441505;0.60359115;0.695381945;0.821357538;0.831426113;0.845841426;0.933648166
385;0.008551528;0.356015692;0.408426173;0.42458301;0.703939962;0.541432632;0.606515303;0.683017652;0.719149381;0.90303958;0.925785255;0.94005102
386;0.011596659;0.466319741;0.50785182;0.525414602;0.765655098;0.413991698;0.638775896;0.736646609;0.876003695;0.919081381;0.940405935;0.970385879
387;0.00407679;0.30810565;0.356859747;0.401032975;0.608413256;0.614675739;0.749009605;0.698561968;0.807486942;0.807486942;0.850742348;0.876003695
388;0.008348351;0.394600461;0.381165648;0.40678591;0.587120653;0.331877437;0.46996419;0.541280788;0.569591033;0.820973902;0.820973902;0.801541571
389;0.00509467;0.457733058;0.409081852;0.462667631;0.720512584;0.461077361;0.577784362;0.739611681;0.633753933;0.899883668;0.947722094;0.807615939
390;0.00509467;0.372487053;0.278916224;0.287704647;0.586381571;0.518657318;0.727989631;0.789713367;0.895746799;0.903524524;0.903524524;0.885232546
391;0.012407897;0.496510309;0.454062866;0.50785182;0.742436864;0.457254775;0.659136733;0.528783248;0.760081612;0.867587891;0.917640957;0.795183593
392;0.003262107;0.461872678;0.348062095;0.373657789;0.702011454;0.593610554;0.632891491;0.55142444;0.680505547;0.792841538;0.90388813;0.933648166
393;0.030974374;0.511409716;0.543102022;0.61830591;0.822124527;0.487759056;0.58726843;0.539761601;0.645353042;0.791799505;0.821996722;0.777532765
394;0.005705145;0.437692726;0.441236528;0.462508669;0.706553554;0.394765689;0.528477282;0.598021106;0.667041961;0.763003495;0.763003495;0.710260354
395;0.020501898;0.411374813;0.428963803;0.4497445;0.713548162;0.51403473;0.630733417;0.729209844;0.884864459;0.846093133;0.926979247;0.873409619
396;0.008957818;0.534891067;0.458689229;0.492921417;0.753821372;0.604761426;0.64592373;0.749277307;0.759682757;0.92482938;0.92482938;0.845337888
397;0.010176185;0.394104684;0.3781663;0.422469839;0.610600519;0.482581214;0.585050403;0.800634862;0.834598848;0.925546343;0.925546343;0.896112269
398;0.009567096;0.435756717;0.524954726;0.54734399;0.733405714;0.519426538;0.592137783;0.716146268;0.843574215;0.917761044;0.917761044;0.875386456
399;0.009567096;0.402020522;0.464891568;0.48948156;0.726768491;0.373657789;0.47217881;0.627274636;0.673226547;0.696627044;0.828374185;0.849738296
400;0.007941935;0.430421643;0.439787658;0.459963307;0.647207056;0.413010821;0.423445464;0.64449664;0.644924897;0.724595282;0.754088267;0.798171154
401;0.00203945;0.307932248;0.292083061;0.336321396;0.534433739;0.407278149;0.550216441;0.803612083;0.844582274;0.844582274;0.844582274;0.96992205
402;0.011190914;0.301678727;0.390795957;0.418072821;0.596846096;0.58815482;0.632172446;0.725274725;0.816234621;0.83852406;0.925187904;0.912347632
403;0.017268303;0.40678591;0.466636953;0.500091738;0.664787213;0.509554343;0.775296017;0.877360746;0.877360746;0.884005245;0.897451578;0.918841406
404;0.0117995;0.396086961;0.483680841;0.498691197;0.666055891;0.529547923;0.633322768;0.896721192;0.896964693;0.911262623;0.911262623;0.940997274
405;0.006518818;0.393112714;0.457095319;0.501801965;0.6949667;0.538697362;0.803482756;0.861744024;0.869076389;0.869076389;0.869076389;0.791538888
406;0.01200232;0.28437002;0.329822681;0.366118196;0.456616861;0.446217915;0.652472465;0.768170027;0.845463788;0.889398009;0.903766938;0.876744054
407;0.012205119;0.446217915;0.526487165;0.642639573;0.802965341;0.440592734;0.496822034;0.691502185;0.665914975;0.740284796;0.9136727;0.796223389
408;0.014434529;0.324160021;0.471862609;0.491983955;0.712726837;0.632028599;0.804;0.878223699;0.970038021;0.970038021;0.970038021;0.97744137
409;0.003873151;0.355677958;0.357197258;0.379166644;0.684829544;0.31399149;0.537936784;0.692472994;0.779241088;0.806970847;0.812124158;0.905946922
410;0.005705145;0.421819121;0.399385838;0.436724989;0.713411303;0.607975459;0.609142663;0.836246113;0.836246113;0.836246113;0.836246113;0.947722094
411;0.011190914;0.380333002;0.351620187;0.361410788;0.61307595;0.558353767;0.617290261;0.63260391;0.790365582;0.926143552;0.926143552;0.83345741
412;0.019087856;0.509244919;0.485250525;0.52065657;0.759416798;0.583866256;0.777927157;0.697318353;0.779766354;0.903524524;0.93269727;0.977556755
413;0.028361503;0.343987058;0.360063537;0.430745443;0.713958667;0.772660497;0.835992801;0.848482314;0.941233744;0.941233744;0.948781153;0.970153982
414;0.010582139;0.369640634;0.49495084;0.529853697;0.750882573;0.51279993;0.572276877;0.703251473;0.710260354;0.725682254;0.769492074;0.773187952
415;0.008348351;0.521424891;0.564506071;0.608121404;0.832061179;0.463779955;0.643639792;0.613657869;0.534738638;0.933529337;0.933529337;0.891965127
416;0.007332154;0.325362675;0.357872089;0.369975743;0.669152971;0.565404531;0.63260391;0.789452406;0.789452406;0.859624809;0.859624809;0.919441273
417;0.010176185;0.129841902;0.272739127;0.321924398;0.482895465;0.347892486;0.604761426;0.76750859;0.865849485;0.894893693;0.894893693;0.838650514
418;0.018279374;0.462508669;0.583866256;0.604907653;0.802965341;0.386485373;0.534128785;0.726768491;0.742436864;0.823018872;0.874027655;0.911744945
419;0.00203945;0.327250945;0.384990808;0.396417125;0.671823012;0.546587272;0.627130364;0.604322668;0.821868906;0.739072985;0.845463788;0.879455646
420;0.007738696;0.526640334;0.513263084;0.561207619;0.813795337;0.400538995;0.605492432;0.672945936;0.789191401;0.919441273;0.947486646;0.70820207
421;0.010785085;0.493389958;0.491671354;0.540065547;0.785663602;0.426369096;0.575851353;0.699390514;0.90316083;0.910538851;0.910538851;0.940524222
422;0.009160932;0.478963224;0.497912626;0.569740359;0.784616811;0.563756988;0.692750262;0.777401279;0.86423349;0.955002665;0.955002665;0.977556755
423;0.005705145;0.320547255;0.306544434;0.333074965;0.582681273;0.566003239;0.593904953;0.805292364;0.867711987;0.881916569;0.925068406;0.911865502
424;0.02009799;0.284018652;0.368970229;0.405472603;0.416115061;0.367964149;0.510791481;0.896964693;0.962481039;0.962481039;0.962481039;0.962597592
425;0.002854639;0.401032975;0.376664729;0.466319741;0.638202729;0.237578453;0.561207619;0.620190469;0.755688699;0.793492458;0.793492458;0.947839805
426;0.0018356;0.328794426;0.320202806;0.376998521;0.564206477;0.194190528;0.201186083;0.577932963;0.76220715;0.887929143;0.887929143;0.770152684
427;0.015649504;0.370143273;0.344326997;0.356690968;0.638775896;0.529700817;0.649486057;0.749277307;0.894893693;0.894893693;0.894893693;0.824550841
428;0.030974374;0.609725959;0.681901639;0.730293699;0.874892486;0.573916121;0.739072985;0.747804393;0.767111595;0.963296714;0.963296714;0.881670654
429;0.002243279;0.155807117;0.144859786;0.164763553;0.285147054;0.517271852;0.741630178;0.612930438;0.795443607;0.878223699;0.878223699;0.942533663
430;0.001223923;0.286301335;0.332732895;0.352973797;0.482738347;0.630877376;0.626986078;0.729887339;0.834218462;0.855377616;0.918481371;0.822380107
431;0.013218801;0.43268699;0.420028407;0.479278132;0.724867094;0.489638066;0.595229107;0.890254195;0.913190992;0.962714135;0.962714135;0.970965462
432;0.008145154;0.370645771;0.466161113;0.485407415;0.702700471;0.500247284;0.68343596;0.565703912;0.742571272;0.830282342;0.830282342;0.798041378
433;0.012813391;0.340754425;0.35820941;0.384326153;0.66040979;0.565105097;0.620045579;0.94028764;0.947604375;0.962364478;0.962364478;0.962481039
434;0.000307551;0.062645151;0.036977414;0.047644718;0.124403302;0.614821098;0.792060077;0.903547716;0.896173277;0.903547716;0.911006535;0.839388173
435;0.00407679;0.221289916;0.346535038;0.392947331;0.470755451;0.616564417;0.777138275;0.80270657;0.845463788;0.888418922;0.910297517;0.97744137
436;0.008145154;0.312262341;0.386651358;0.439304434;0.582236688;0.430097783;0.689836589;0.662952943;0.796872912;0.840672386;0.863984724;0.897938307
437;0.010379172;0.544011908;0.571232891;0.627563144;0.835486054;0.466002471;0.622940983;0.790235161;0.925426873;0.925426873;0.933053926;0.962830669
438;0.031978395;0.318651972;0.401032975;0.438498766;0.614094175;0.44990463;0.661116617;0.681622516;0.69413589;0.701873615;0.718194452;0.863113729
439;0.016054329;0.401032975;0.421493672;0.461077361;0.698700088;0.306197315;0.456616861;0.536110007;0.724731193;0.780291447;0.767376269;0.814309187
440;0.011596659;0.229090054;0.193268111;0.239919459;0.494794815;0.471230034;0.627851602;0.72541058;0.802965341;0.875262978;0.875262978;0.919441273
441;0.020905723;0.285423717;0.278387573;0.342796763;0.688169286;0.504131353;0.74431755;0.740823085;0.867463784;0.910780147;0.910780147;0.954885518
442;0.030773508;0.356859747;0.458211209;0.489794558;0.673507109;0.433010372;0.528324279;0.474390607;0.540977059;0.612493827;0.737320971;0.876373919
443;0.017672794;0.288756424;0.289457273;0.311916314;0.574065064;0.401197605;0.612202689;0.712316018;0.859000955;0.911503803;0.911503803;0.992480638
444;0.0117995;0.487445689;0.459963307;0.475810987;0.71641951;0.388310358;0.71423228;0.443166491;0.797911591;0.917640957;0.917640957;0.910297517
445;0.006518818;0.424907887;0.428153368;0.450545004;0.749678775;0.63920564;0.759948671;0.716965854;0.765655098;0.829900898;0.891598661;0.897451578
446;0.008145154;0.30810565;0.334100785;0.359726566;0.552329875;0.416115061;0.578081551;0.518195621;0.597286822;0.746866376;0.794793493;0.888786153
447;0.00509467;0.315718992;0.298020889;0.310358372;0.516193491;0.557301132;0.617145118;0.806067272;0.82569883;0.847476793;0.861494856;0.947486646
448;0.008551528;0.371148127;0.392451092;0.409901109;0.612784914;0.597580574;0.630013433;0.767111595;0.767111595;0.78343834;0.785271136;0.940524222
449;0.014434529;0.384326153;0.477545427;0.512336651;0.723779571;0.5553445;0.723779571;0.789452406;0.809034207;0.838903392;0.867091404;0.843826292
450;0.005298182;0.308625757;0.352466313;0.387646944;0.700908417;0.483837874;0.587859408;0.82710078;0.853750593;0.853750593;0.853750593;0.918001191
451;0.008145154;0.477387822;0.457095319;0.486818784;0.743780437;0.583866256;0.742571272;0.861494856;0.85249787;0.977556755;0.977556755;0.835612756
452;0.006518818;0.469489261;0.502889406;0.531229002;0.742168014;0.5010248;0.579269782;0.839156229;0.933053926;0.933053926;0.933053926;0.970153982
453;0.013624127;0.514806028;0.58889312;0.611765886;0.822891139;0.475653224;0.623519459;0.68677856;0.696350438;0.705040937;0.719012997;0.947957506
454;0.031376044;0.424420548;0.409901109;0.424907887;0.662529358;0.341265227;0.574511814;0.625398111;0.753420946;0.874521904;0.874521904;0.904736206
455;0.021914921;0.510173024;0.586677243;0.627274636;0.807615939;0.321408092;0.372654348;0.457733058;0.669012322;0.672805613;0.722555228;0.747670424
456;0.015244596;0.514806028;0.544618227;0.565703912;0.835992801;0.617435392;0.831426113;0.846470618;0.947604375;0.947604375;0.947604375;0.970153982
457;0.010379172;0.319169064;0.263345469;0.279973066;0.588597839;0.367796414;0.520963939;0.65828748;0.734351652;0.786317493;0.795963504;0.80193
458;0.009770146;0.420028407;0.548251605;0.576595081;0.773451613;0.551273487;0.710945866;0.601834195;0.768037761;0.768037761;0.804775546;0.791017527
459;0.001631729;0.17863342;0.171926472;0.194374957;0.442523406;0.329137243;0.367796414;0.718194452;0.775954212;0.859125746;0.887316698;0.830282342
460;0.00407679;0.120468375;0.12295972;0.155995343;0.221471687;0.465843814;0.550971541;0.788016345;0.881547682;0.881547682;0.903524524;0.927217932
461;0.01098801;0.391789223;0.485721152;0.550971541;0.70311374;0.52065657;0.80270657;0.727582687;0.86833232;0.932816165;0.932816165;0.947839805
462;0.01200232;0.35888386;0.4639388;0.525721118;0.731376824;0.608850938;0.772660497;0.836119462;0.903403302;0.925904697;0.925904697;0.962597592
463;0.022721905;0.26138981;0.307238473;0.361747443;0.465050312;0.713958667;0.759150794;0.778847023;0.790756781;0.839914493;0.847979635;0.867960151
464;0.007332154;0.529395016;0.557451548;0.588302506;0.794273208;0.702975995;0.828756004;0.688447289;0.784224085;0.93269727;0.93269727;0.85450174
465;0.006722183;0.453104153;0.492921417;0.523113982;0.722827385;0.548251605;0.766184888;0.663235272;0.834725623;0.834725623;0.947604375;0.93329165
466;0.008551528;0.498846869;0.561957833;0.589188349;0.745391236;0.483366733;0.599635398;0.677709772;0.804517074;0.875262978;0.883268391;0.947604375
467;0.020501898;0.491515032;0.463144428;0.496977875;0.759549783;0.365278495;0.5238812;0.910418189;0.925426873;0.955119804;0.955119804;0.970385879
468;0.012610654;0.503510492;0.523574354;0.569441694;0.872543952;0.524648073;0.655595276;0.690947176;0.84306994;0.933766985;0.933766985;0.864979545
469;0.007128851;0.220017023;0.284896944;0.367628663;0.389470737;0.534433739;0.542950327;0.799208976;0.806583664;0.882776957;0.882776957;0.92733726
470;0.026550546;0.346704776;0.277858771;0.313127122;0.583866256;0.360905688;0.397572216;0.626120103;0.762605372;0.765655098;0.765655098;0.947368908
471;0.007535435;0.144100396;0.264233718;0.299763633;0.32484735;0.350434939;0.372152415;0.382164309;0.559105248;0.846218972;0.874027655;0.704215276
472;0.009770146;0.395756736;0.463303332;0.524494726;0.717238957;0.377665917;0.636338563;0.889030925;0.918961398;0.926024129;0.941351965;0.941706572
473;0.012610654;0.479907777;0.51171875;0.556699332;0.759017776;0.333587948;0.498535511;0.611474621;0.866594757;0.91836134;0.91836134;0.866843101
474;0.008145154;0.40218506;0.47217881;0.520041664;0.732594466;0.581643726;0.777401279;0.664223041;0.777401279;0.911262623;0.911262623;0.96306371
475;0.021713123;0.39922104;0.546435888;0.573767164;0.754221698;0.442684199;0.579418252;0.708064758;0.888051602;0.895381241;0.90279705;0.910659504
476;0.026751847;0.429611881;0.425557463;0.453583575;0.750615141;0.623085621;0.706690995;0.758618654;0.873904068;0.895624956;0.910176836;0.903403302
477;0.011393797;0.419702627;0.404815583;0.415135365;0.596552214;0.596111295;0.749143462;0.854752041;0.863362635;0.863362635;0.925068406;0.96992205
478;0.022923599;0.281909028;0.301852727;0.35888386;0.560757331;0.523420911;0.651335425;0.753420946;0.832695985;0.912106586;0.926024129;0.891109901
479;0.028361503;0.420191274;0.446378369;0.466161113;0.725002982;0.463779955;0.585494243;0.717512013;0.814694463;0.814694463;0.85350013;0.955119804
480;0.035187801;0.360063537;0.456935847;0.506922458;0.721738481;0.498379811;0.686639422;0.523113982;0.787755102;0.868084217;0.890254195;0.914635658
481;0.01423196;0.491827661;0.509399638;0.515422817;0.776743686;0.580308795;0.675889946;0.819182352;0.802577168;0.881301709;0.881301709;0.934123388
482;0.014637077;0.596111295;0.545224331;0.581940233;0.799857266;0.504131353;0.765125132;0.80967845;0.853249626;0.933529337;0.933529337;0.928172293
483;0.006112023;0.467905224;0.485877999;0.500247284;0.761410406;0.469330922;0.737590636;0.800634862;0.826718555;0.832949835;0.889030925;0.934123388
484;0.004280408;0.337686567;0.320547255;0.370143273;0.560607208;0.451665094;0.602273607;0.839156229;0.884128019;0.891720826;0.898546499;0.814052283
485;0.00509467;0.499780606;0.518041694;0.563756988;0.806196386;0.580308795;0.696350438;0.849487181;0.903524524;0.903524524;0.903524524;0.96992205
486;0.028562617;0.503199977;0.539761601;0.56779809;0.761676032;0.424745456;0.653608719;0.488229;0.751149961;0.769492074;0.823274304;0.782390072
487;0.012813391;0.443970014;0.432363548;0.466478354;0.79362261;0.628140009;0.599048564;0.811480921;0.857127877;0.857127877;0.90000517;0.884864459
488;0.008145154;0.397077269;0.416767889;0.430421643;0.643782631;0.474706347;0.691085946;0.624675804;0.809291936;0.911021404;0.911021404;0.948545872
489;0.009364024;0.360400445;0.363093428;0.402020522;0.675469698;0.391954713;0.607537546;0.724595282;0.786448239;0.886949113;0.886949113;0.977672131
490;0.006518818;0.282436662;0.299415218;0.348740371;0.57733848;0.387978682;0.532603199;0.699666602;0.701735765;0.723099495;0.723099495;0.933766985
491;0.023528557;0.415951816;0.408917955;0.473443039;0.713137552;0.607975459;0.667464381;0.867711987;0.940405935;0.940405935;0.940405935;0.927695188
492;0.026953126;0.423445464;0.509709034;0.517733799;0.65687108;0.635908072;0.701046338;0.723507575;0.749678775;0.881547682;0.941233744;0.903282071
493;0.008551528;0.419050885;0.463303332;0.494794815;0.712179055;0.465526456;0.739880961;0.551273487;0.665633108;0.820078384;0.898181613;0.883145547
494;0.009364024;0.578972803;0.670418271;0.692472994;0.82964655;0.599928739;0.773319788;0.794403295;0.875880267;0.933648166;0.933648166;0.905946922
495;0.011596659;0.209070669;0.308452404;0.352804652;0.541128931;0.574511814;0.645353042;0.889275658;0.912227114;0.947368908;0.947368908;0.962481039
496;0.009160932;0.43025972;0.471071854;0.483523795;0.743914732;0.429611881;0.518349534;0.625398111;0.638202729;0.693581781;0.695935441;0.705316063
497;0.003873151;0.407934254;0.351450914;0.376831633;0.634328644;0.506612559;0.577189827;0.560757331;0.669856036;0.729209844;0.90279705;0.77134109
498;0.006518818;0.373824974;0.43090732;0.442523406;0.683296536;0.356353362;0.634759547;0.593316104;0.688169286;0.881547682;0.881547682;0.929960094
499;0.006518818;0.323644353;0.33819824;0.394765689;0.593168859;0.432201804;0.509554343;0.667323587;0.706141162;0.750748863;0.755555391;0.884005245
500;0.008957818;0.411865775;0.367628663;0.418072821;0.64192476;0.604322668;0.639921632;0.739207676;0.770945054;0.778190031;0.868208274;0.845086058
501;0.008348351;0.324331878;0.393112714;0.40563682;0.588450179;0.372487053;0.635908072;0.70820207;0.730699957;0.851244129;0.851244129;0.810579945
502;0.00203945;0.207423159;0.285423717;0.320719455;0.394435217;0.370645771;0.519118891;0.549914307;0.843952315;0.876373919;0.884128019;0.947368908
503;0.002243279;0.298369571;0.369640634;0.425395092;0.582384896;0.439948703;0.607099518;0.480222513;0.823912703;0.831934186;0.861121028;0.955002665
504;0.024536405;0.385156933;0.362925235;0.375328937;0.678129444;0.474706347;0.631021323;0.72337156;0.844078327;0.895259368;0.895259368;0.933172793
505;0.01423196;0.414972029;0.452784464;0.459804098;0.692057004;0.361074071;0.716282895;0.708339371;0.911503803;0.911503803;0.918841406;0.846218972
506;0.01666141;0.513880429;0.627418896;0.707652751;0.891842981;0.499002527;0.6119115;0.589335944;0.797522167;0.920520434;0.928291546;0.832188161
507;0.0018356;0.337515977;0.411538483;0.422469839;0.654318479;0.341094976;0.379166644;0.702838239;0.720648841;0.820334299;0.844708236;0.895868632
508;0.033984892;0.416278291;0.448302667;0.514189017;0.770152684;0.451665094;0.519426538;0.715326266;0.785401969;0.857502675;0.932816165;0.962597592
509;0.006722183;0.211630574;0.176586609;0.184018906;0.403829595;0.507696961;0.535043482;0.865352437;0.872667648;0.887561705;0.887561705;0.925068406
510;0.00366949;0.545375823;0.596699162;0.647777102;0.81276713;0.625831344;0.875880267;0.630301464;0.761808828;0.837132379;0.955002665;0.955471164
511;0.015851927;0.431878273;0.463144428;0.489168505;0.739611681;0.584162371;0.633179021;0.723507575;0.837638589;0.888663753;0.896477652;0.918721404
512;0.021309464;0.589483526;0.625975729;0.647492104;0.796223389;0.43025972;0.592285118;0.701873615;0.795963504;0.803612083;0.896842947;0.693443224
513;0.007738696;0.396252051;0.33375891;0.366789672;0.632747707;0.569292342;0.595376171;0.721193754;0.819566429;0.86049778;0.895624956;0.925904697
514;0.008348351;0.324675542;0.392451092;0.397077269;0.629293136;0.40678591;0.527405969;0.604907653;0.766317308;0.810966141;0.852121854;0.83852406
515;0.010785085;0.306197315;0.30515556;0.330850352;0.559555976;0.223106826;0.51757983;0.574809581;0.713411303;0.742436864;0.738668844;0.868456357
516;0.010379172;0.359726566;0.364606451;0.394765689;0.555495091;0.537175865;0.623664046;0.6809245;0.728803209;0.848607958;0.863984724;0.832315132
517;0.021713123;0.179934778;0.23847919;0.262634561;0.437692726;0.679527571;0.79362261;0.874398356;0.896234073;0.896234073;0.896234073;0.962830669
518;0.012610654;0.29138322;0.26138981;0.285248143;0.506922458;0.251222537;0.478490754;0.558053081;0.826463686;0.881547682;0.896964693;0.933172793
519;0.005705145;0.346195516;0.295229026;0.364774486;0.607975459;0.340924709;0.533671253;0.543405371;0.710671696;0.803094711;0.803094711;0.75622182
520;0.005705145;0.430097783;0.455978713;0.495262847;0.695797084;0.54613308;0.675329592;0.838650514;0.838650514;0.888418922;0.888418922;0.962481039
521;0.015649504;0.47043899;0.596552214;0.619755761;0.789191401;0.357534706;0.490420383;0.666196795;0.769888473;0.815464732;0.920760142;0.792450856
522;0.007941935;0.508161495;0.591548311;0.633897629;0.873904068;0.372319742;0.766184888;0.596993017;0.699666602;0.903766938;0.933766985;0.956407719
523;0.007332154;0.293307137;0.24997005;0.264588897;0.539913581;0.376998521;0.518657318;0.654460394;0.734351652;0.865849485;0.873162336;0.917881123
524;0.010582139;0.400538995;0.402020522;0.443005742;0.70724064;0.533823777;0.756754762;0.755022048;0.81533638;0.81533638;0.917881123;0.962481039
525;0.006722183;0.250506935;0.279444721;0.299589434;0.543860294;0.338027698;0.564805611;0.630589445;0.844204329;0.859000955;0.859000955;0.895990456
526;0.003365221;0.236465328;0.178400344;0.206909265;0.318146318;0.322823011;0.704620429;0.584768209;0.670319442;0.782181922;0.859942318;0.786144388
527;0.01200232;0.4497445;0.457573645;0.543860294;0.706965841;0.509399638;0.573022186;0.648774208;0.791147883;0.791538888;0.823785044;0.642782499
528;0.008957818;0.377832727;0.496822034;0.51680978;0.720512584;0.522960498;0.528936211;0.619320938;0.733270535;0.750882573;0.761941613;0.793101938
529;0.00366949;0.351789444;0.341946071;0.362252306;0.628284194;0.342796763;0.656162422;0.822635644;0.836879211;0.858751343;0.873285983;0.873409619
530;0.010176185;0.439626598;0.484779769;0.525261324;0.733135344;0.503355241;0.808131821;0.854126212;0.903766938;0.903766938;0.903766938;0.970501814
531;0.008348351;0.414645313;0.384326153;0.413174338;0.603298452;0.518195621;0.612057101;0.776348998;0.802447756;0.88388246;0.88388246;0.907035741
532;0.007941935;0.404158319;0.424420548;0.424420548;0.652756602;0.508471114;0.549763219;0.825826332;0.873533246;0.873533246;0.873533246;0.970153982
533;0.018885767;0.359558056;0.347213891;0.394765689;0.620914731;0.377165393;0.639635273;0.718194452;0.723643579;0.800375706;0.880809643;0.812124158
534;0.017470559;0.484465861;0.606661376;0.626264463;0.775032662;0.697041865;0.703526904;0.746196027;0.940524222;0.947957506;0.947957506;0.956407719
535;0.026953126;0.479750387;0.576000125;0.597580574;0.842943845;0.707927434;0.749277307;0.904615081;0.918721404;0.926501763;0.926501763;0.855877893
536;0.015447061;0.387481052;0.362084034;0.389636444;0.669996613;0.251222537;0.541432632;0.743914732;0.753420946;0.910176836;0.910176836;0.820718092
537;0.010379172;0.366621827;0.504596853;0.556699332;0.755821996;0.647492104;0.736241855;0.473443039;0.652046167;0.903645736;0.91836134;0.90303958
538;0.008348351;0.466954108;0.47217881;0.51881119;0.784616811;0.47517985;0.603005703;0.722827385;0.786840412;0.78814695;0.826208776;0.876620686
539;0.006112023;0.451025131;0.43624092;0.446859642;0.72907431;0.56839595;0.739477024;0.740553963;0.925426873;0.925426873;0.925426873;0.947722094
540;0.017066026;0.442684199;0.605638595;0.669996613;0.649486057;0.637199209;0.693027482;0.595229107;0.733135344;0.826845974;0.955705358;0.985037532
541;0.004280408;0.251222537;0.296450992;0.331363967;0.394269958;0.275212465;0.563607132;0.639778459;0.810193653;0.852873794;0.852873794;0.913793103
542;0.017066026;0.516347584;0.495262847;0.505992594;0.750213909;0.478018155;0.617290261;0.723915551;0.90279705;0.917520859;0.917520859;0.926024129
543;0.01200232;0.228003627;0.330850352;0.372821627;0.392120188;0.565404531;0.719285753;0.773978805;0.82046224;0.889275658;0.889275658;0.933172793
544;0.004484005;0.479435565;0.581347166;0.670558799;0.787363157;0.438498766;0.773056104;0.828883256;0.925426873;0.94819288;0.94819288;0.985037532
545;0.010176185;0.484308886;0.443327225;0.492140234;0.809936073;0.726361238;0.830409469;0.807486942;0.821868906;0.94194293;0.94194293;0.895015595
546;0.019087856;0.408590116;0.451025131;0.460122501;0.73705126;0.238299078;0.452944316;0.671401716;0.743377483;0.800246112;0.800246112;0.83104495
547;0.000612057;0.324675542;0.265476546;0.282964144;0.561357689;0.349248909;0.548705231;0.536262314;0.593316104;0.599928739;0.640351079;0.804775546
548;0.004484005;0.050161914;0.075061618;0.115283641;0.202104606;0.362252306;0.469172569;0.686221936;0.690808394;0.736646609;0.838144634;0.830028056
549;0.007738696;0.359052433;0.448302667;0.498535511;0.742302444;0.418235869;0.527712127;0.737860256;0.840546097;0.840546097;0.904615081;0.977787497
550;0.019896005;0.413664799;0.420028407;0.446217915;0.616709611;0.751283638;0.800375706;0.838903392;0.854752041;0.925785255;0.925785255;0.93459846
551;0.011393797;0.241538422;0.191975965;0.212178669;0.450064746;0.700632541;0.80050529;0.708888456;0.717921511;0.782914293;0.910056145;0.954885518
552;0.008957818;0.371650342;0.522653487;0.604468934;0.571232891;0.600661864;0.715189558;0.831553147;0.853124359;0.861121028;0.890254195;0.906309949
553;0.01423196;0.497289515;0.57689248;0.60359115;0.827610267;0.620914731;0.748607969;0.68064521;0.696488747;0.696488747;0.91295008;0.948781153
554;0.007941935;0.125830314;0.099450794;0.137459731;0.159630837;0.565853582;0.657296129;0.761676032;0.90303958;0.90303958;0.90303958;0.925785255
555;0.01200232;0.436079534;0.493077612;0.518965048;0.724595282;0.310704697;0.600075389;0.551122521;0.706141162;0.844834187;0.844834187;0.875139491
556;0.012407897;0.43624092;0.522806999;0.533976288;0.736241855;0.461236454;0.680365872;0.590958632;0.81726055;0.825061162;0.910659504;0.884128019
557;0.004687581;0.35331204;0.380166426;0.40218506;0.613366935;0.400209598;0.690947176;0.772528605;0.772528605;0.822252322;0.910659504;0.8555027
558;0.004484005;0.238299078;0.357534706;0.383993733;0.522806999;0.492765209;0.586972862;0.68064521;0.8463448;0.880686602;0.880686602;0.893430114
559;0.026550546;0.358546667;0.441397439;0.478963224;0.714095479;0.581940233;0.58726843;0.557601952;0.629581293;0.65304069;0.732729702;0.748206232
560;0.061267933;0.544466668;0.582977597;0.61758051;0.851494959;0.377665917;0.675609793;0.630445461;0.889030925;0.90194789;0.941470176;0.937090128
561;0.011596659;0.442684199;0.565105097;0.58800712;0.785009439;0.527712127;0.755821996;0.686500272;0.792190348;0.79972763;0.874892486;0.935073382
562;0.010176185;0.499313801;0.475810987;0.568993597;0.746330119;0.336321396;0.595817284;0.590073725;0.773451613;0.77766424;0.897938307;0.898059965
563;0.008551528;0.307411942;0.367460896;0.40070367;0.58401432;0.27591852;0.383494985;0.567648592;0.628860807;0.628860807;0.699528564;0.783176339
564;0.013218801;0.419702627;0.4639388;0.48556429;0.743108791;0.190313324;0.42782909;0.532908425;0.674769044;0.734216552;0.823146593;0.914876302
