n;k1;k2;k3;k4;k5;k6;k7;k8;k9;k10;k11;k12
680;0.01;0.02;0.04;0.07;0.35;0.5;0.85;1;1;1;1;1
681;0;0.02;0.04;0.08;0.29;0.5;0.93;0.91;1;1;0.99;1
682;0.01;0.02;0.04;0.08;0.42;0.5;0.93;0.7;1;1;1;1
683;0.01;0.02;0.04;0.07;0.18;0.5;0.81;1;1;1;1;1
684;0;0.02;0.04;0.08;0.35;0.5;0.67;0.91;1;1;1;1
685;0.01;0.02;0.04;0.08;0.35;0.5;0.84;0.7;1;1;1;1
686;0.01;0.02;0.04;0.07;0.29;0.5;0.85;1;1;1;1;1
687;0;0.02;0.04;0.08;0.42;0.5;0.93;0.91;1;1;0.99;1
688;0.01;0.02;0.04;0.08;0.18;0.5;0.93;0.7;1;1;1;1
689;0.01;0.02;0.04;0.07;0.35;0.5;0.81;1;1;1;1;1
690;0;0.02;0.04;0.08;0.35;0.5;0.67;0.91;1;1;1;1
691;0.01;0.02;0.04;0.08;0.29;0.5;0.84;0.7;1;1;1;1
692;0.01;0.02;0.04;0.07;0.42;0.5;0.85;1;1;1;1;1
693;0;0.02;0.04;0.08;0.18;0.5;0.93;0.91;1;1;0.99;1
694;0.01;0.02;0.04;0.08;0.35;0.5;0.93;0.7;1;1;1;1
695;0.01;0.02;0.04;0.07;0.35;0.5;0.81;1;1;1;1;1
696;0;0.02;0.04;0.08;0.29;0.5;0.67;0.91;1;1;1;1
697;0.01;0.02;0.04;0.08;0.42;0.5;0.84;0.7;1;1;1;1
698;0.01;0.02;0.04;0.07;0.18;0.5;0.85;1;1;1;1;1
699;0;0.02;0.04;0.08;0.35;0.5;0.93;0.91;1;1;0.99;1
700;0.01;0.02;0.04;0.08;0.35;0.5;0.93;0.7;1;1;1;1
701;0.01;0.02;0.04;0.07;0.29;0.5;0.81;1;1;1;1;1
702;0;0.02;0.04;0.08;0.42;0.5;0.67;0.91;1;1;1;1
703;0.01;0.02;0.04;0.08;0.18;0.5;0.84;0.7;1;1;1;1
704;0.01;0.02;0.04;0.07;0.35;0.5;0.85;1;1;1;1;1
705;0;0.02;0.04;0.08;0.35;0.5;0.93;0.91;1;1;0.99;1
706;0.01;0.02;0.04;0.08;0.29;0.5;0.93;0.7;1;1;1;1
707;0.01;0.02;0.04;0.07;0.42;0.5;0.81;1;1;1;1;1
708;0;0.02;0.04;0.08;0.18;0.5;0.67;0.91;1;1;1;1
709;0.01;0.02;0.04;0.08;0.35;0.5;0.84;0.7;1;1;1;1
710;0.01;0.02;0.04;0.07;0.35;0.5;0.85;1;1;1;1;1
711;0;0.02;0.04;0.08;0.29;0.5;0.93;0.91;1;1;0.99;1
712;0.01;0.02;0.04;0.08;0.42;0.5;0.93;0.7;1;1;1;1
713;0.01;0.02;0.04;0.07;0.18;0.5;0.81;1;1;1;1;1
714;0;0.02;0.04;0.08;0.35;0.5;0.67;0.91;1;1;1;1
715;0.01;0.02;0.04;0.08;0.35;0.5;0.84;0.7;1;1;1;1
716;0.01;0.02;0.04;0.07;0.29;0.5;0.85;1;1;1;1;1
717;0;0.02;0.04;0.08;0.42;0.5;0.93;0.91;1;1;0.99;1
718;0.01;0.02;0.04;0.08;0.18;0.5;0.93;0.7;1;1;1;1
719;0.01;0.02;0.04;0.07;0.35;0.5;0.81;1;1;1;1;1
720;0;0.02;0.04;0.08;0.35;0.5;0.67;0.91;1;1;1;1
721;0.01;0.02;0.04;0.08;0.29;0.5;0.84;0.7;1;1;1;1
722;0.01;0.02;0.04;0.07;0.42;0.5;0.85;1;1;1;1;1
723;0;0.02;0.04;0.08;0.18;0.5;0.93;0.91;1;1;0.99;1
724;0.01;0.02;0.04;0.08;0.35;0.5;0.93;0.7;1;1;1;1
725;0.01;0.02;0.04;0.07;0.35;0.5;0.81;1;1;1;1;1
726;0;0.02;0.04;0.08;0.29;0.5;0.67;0.91;1;1;1;1
727;0.01;0.02;0.04;0.08;0.42;0.5;0.84;0.7;1;1;1;1
728;0.01;0.02;0.04;0.07;0.18;0.5;0.85;1;1;1;1;1
729;0;0.02;0.04;0.08;0.35;0.5;0.93;0.91;1;1;0.99;1
730;0.01;0.02;0.04;0.08;0.35;0.5;0.93;0.7;1;1;1;1
731;0.01;0.02;0.04;0.07;0.29;0.5;0.81;1;1;1;1;1
732;0;0.02;0.04;0.08;0.42;0.5;0.67;0.91;1;1;1;1
733;0.01;0.02;0.04;0.08;0.18;0.5;0.84;0.7;1;1;1;1
734;0.01;0.02;0.04;0.07;0.35;0.5;0.85;1;1;1;1;1
735;0;0.02;0.04;0.08;0.35;0.5;0.93;0.91;1;1;0.99;1
736;0.01;0.02;0.04;0.08;0.29;0.5;0.93;0.7;1;1;1;1
737;0.01;0.02;0.04;0.07;0.42;0.5;0.81;1;1;1;1;1
738;0;0.02;0.04;0.08;0.18;0.5;0.67;0.91;1;1;1;1
739;0.01;0.02;0.04;0.08;0.35;0.5;0.84;0.7;1;1;1;1
740;0.01;0.02;0.04;0.07;0.35;0.5;0.85;1;1;1;1;1
741;0;0.02;0.04;0.08;0.29;0.5;0.93;0.91;1;1;0.99;1
742;0.01;0.02;0.04;0.08;0.42;0.5;0.93;0.7;1;1;1;1
743;0.01;0.02;0.04;0.07;0.18;0.5;0.81;1;1;1;1;1
744;0;0.02;0.04;0.08;0.35;0.5;0.67;0.91;1;1;1;1
745;0.01;0.02;0.04;0.08;0.35;0.5;0.84;0.7;1;1;1;1
746;0.01;0.02;0.04;0.07;0.29;0.5;0.85;1;1;1;1;1
747;0;0.02;0.04;0.08;0.42;0.5;0.93;0.91;1;1;0.99;1
748;0.01;0.02;0.04;0.08;0.18;0.5;0.93;0.7;1;1;1;1
749;0.01;0.02;0.04;0.07;0.35;0.5;0.81;1;1;1;1;1
750;0;0.02;0.04;0.08;0.35;0.5;0.67;0.91;1;1;1;1
751;0.01;0.02;0.04;0.08;0.29;0.5;0.84;0.7;1;1;1;1
752;0.01;0.02;0.04;0.07;0.42;0.5;0.85;1;1;1;1;1
753;0;0.02;0.04;0.08;0.18;0.5;0.93;0.91;1;1;0.99;1
754;0.01;0.02;0.04;0.08;0.35;0.5;0.93;0.7;1;1;1;1
755;0.01;0.02;0.04;0.07;0.35;0.5;0.81;1;1;1;1;1
756;0;0.02;0.04;0.08;0.29;0.5;0.67;0.91;1;1;1;1
757;0.01;0.02;0.04;0.08;0.42;0.5;0.84;0.7;1;1;1;1
758;0.01;0.02;0.04;0.07;0.18;0.5;0.85;1;1;1;1;1
759;0;0.02;0.04;0.08;0.35;0.5;0.93;0.91;1;1;0.99;1
760;0.01;0.02;0.04;0.08;0.35;0.5;0.93;0.7;1;1;1;1
761;0.01;0.02;0.04;0.07;0.29;0.5;0.81;1;1;1;1;1
762;0;0.02;0.04;0.08;0.42;0.5;0.67;0.91;1;1;1;1
763;0.01;0.02;0.04;0.08;0.18;0.5;0.84;0.7;1;1;1;1
764;0.01;0.02;0.04;0.07;0.35;0.5;0.85;1;1;1;1;1
765;0;0.02;0.04;0.08;0.35;0.5;0.93;0.91;1;1;0.99;1
766;0.01;0.02;0.04;0.08;0.29;0.5;0.93;0.7;1;1;1;1
767;0.01;0.02;0.04;0.07;0.42;0.5;0.81;1;1;1;1;1
768;0;0.02;0.04;0.08;0.18;0.5;0.67;0.91;1;1;1;1
769;0.01;0.02;0.04;0.08;0.35;0.5;0.84;0.7;1;1;1;1
770;0.01;0.02;0.04;0.07;0.35;0.5;0.85;1;1;1;1;1
771;0;0.02;0.04;0.08;0.29;0.5;0.93;0.91;1;1;0.99;1
772;0.01;0.02;0.04;0.08;0.42;0.5;0.93;0.7;1;1;1;1
773;0.01;0.02;0.04;0.07;0.18;0.5;0.81;1;1;1;1;1
774;0;0.02;0.04;0.08;0.35;0.5;0.67;0.91;1;1;1;1
775;0.01;0.02;0.04;0.08;0.35;0.5;0.84;0.7;1;1;1;1
776;0.01;0.02;0.04;0.07;0.29;0.5;0.85;1;1;1;1;1
777;0;0.02;0.04;0.08;0.42;0.5;0.93;0.91;1;1;0.99;1
778;0.01;0.02;0.04;0.08;0.18;0.5;0.93;0.7;1;1;1;1
779;0.01;0.02;0.04;0.07;0.35;0.5;0.81;1;1;1;1;1
780;0;0.02;0.04;0.08;0.35;0.5;0.67;0.91;1;1;1;1
781;0.01;0.02;0.04;0.08;0.29;0.5;0.84;0.7;1;1;1;1
782;0.01;0.02;0.04;0.07;0.42;0.5;0.85;1;1;1;1;1
783;0;0.02;0.04;0.08;0.18;0.5;0.93;0.91;1;1;0.99;1
784;0.01;0.02;0.04;0.08;0.35;0.5;0.93;0.7;1;1;1;1
785;0.01;0.02;0.04;0.07;0.35;0.5;0.81;1;1;1;1;1
786;0;0.02;0.04;0.08;0.29;0.5;0.67;0.91;1;1;1;1
787;0.01;0.02;0.04;0.08;0.42;0.5;0.84;0.7;1;1;1;1
788;0.01;0.02;0.04;0.07;0.18;0.5;0.85;1;1;1;1;1
789;0;0.02;0.04;0.08;0.35;0.5;0.93;0.91;1;1;0.99;1
790;0.01;0.02;0.04;0.08;0.35;0.5;0.93;0.7;1;1;1;1
791;0.01;0.02;0.04;0.07;0.29;0.5;0.81;1;1;1;1;1
792;0;0.02;0.04;0.08;0.42;0.5;0.67;0.91;1;1;1;1
793;0.01;0.02;0.04;0.08;0.18;0.5;0.84;0.7;1;1;1;1
794;0.01;0.02;0.04;0.07;0.35;0.5;0.85;1;1;1;1;1
795;0;0.02;0.04;0.08;0.35;0.5;0.93;0.91;1;1;0.99;1
796;0.01;0.02;0.04;0.08;0.29;0.5;0.93;0.7;1;1;1;1
797;0.01;0.02;0.04;0.07;0.42;0.5;0.81;1;1;1;1;1
798;0;0.02;0.04;0.08;0.18;0.5;0.67;0.91;1;1;1;1
799;0.01;0.02;0.04;0.08;0.35;0.5;0.84;0.7;1;1;1;1
800;0.01;0.02;0.04;0.07;0.35;0.5;0.85;1;1;1;1;1
801;0;0.02;0.04;0.08;0.29;0.5;0.93;0.91;1;1;0.99;1
802;0.01;0.02;0.04;0.08;0.42;0.5;0.93;0.7;1;1;1;1
803;0.01;0.02;0.04;0.07;0.18;0.5;0.81;1;1;1;1;1
804;0;0.02;0.04;0.08;0.35;0.5;0.67;0.91;1;1;1;1
805;0.01;0.02;0.04;0.08;0.35;0.5;0.84;0.7;1;1;1;1
806;0.01;0.02;0.04;0.07;0.29;0.5;0.85;1;1;1;1;1
807;0;0.02;0.04;0.08;0.42;0.5;0.93;0.91;1;1;0.99;1
808;0.01;0.02;0.04;0.08;0.18;0.5;0.93;0.7;1;1;1;1
809;0.01;0.02;0.04;0.07;0.35;0.5;0.81;1;1;1;1;1
810;0;0.02;0.04;0.08;0.35;0.5;0.67;0.91;1;1;1;1
811;0.01;0.02;0.04;0.08;0.29;0.5;0.84;0.7;1;1;1;1
812;0.01;0.02;0.04;0.07;0.42;0.5;0.85;1;1;1;1;1
813;0;0.02;0.04;0.08;0.18;0.5;0.93;0.91;1;1;0.99;1
814;0.01;0.02;0.04;0.08;0.35;0.5;0.93;0.7;1;1;1;1
815;0.01;0.02;0.04;0.07;0.35;0.5;0.81;1;1;1;1;1
816;0;0.02;0.04;0.08;0.29;0.5;0.67;0.91;1;1;1;1
817;0.01;0.02;0.04;0.08;0.42;0.5;0.84;0.7;1;1;1;1
818;0.01;0.02;0.04;0.07;0.18;0.5;0.85;1;1;1;1;1
819;0;0.02;0.04;0.08;0.35;0.5;0.93;0.91;1;1;0.99;1
820;0.01;0.02;0.04;0.08;0.35;0.5;0.93;0.7;1;1;1;1
821;0.01;0.02;0.04;0.07;0.29;0.5;0.81;1;1;1;1;1
822;0;0.02;0.04;0.08;0.42;0.5;0.67;0.91;1;1;1;1
823;0.01;0.02;0.04;0.08;0.18;0.5;0.84;0.7;1;1;1;1
824;0.01;0.02;0.04;0.07;0.35;0.5;0.85;1;1;1;1;1
825;0;0.02;0.04;0.08;0.35;0.5;0.93;0.91;1;1;0.99;1
826;0.01;0.02;0.04;0.08;0.29;0.5;0.93;0.7;1;1;1;1
827;0.01;0.02;0.04;0.07;0.42;0.5;0.81;1;1;1;1;1
828;0;0.02;0.04;0.08;0.18;0.5;0.67;0.91;1;1;1;1
829;0.01;0.02;0.04;0.08;0.35;0.5;0.84;0.7;1;1;1;1
830;0.01;0.02;0.04;0.07;0.35;0.5;0.85;1;1;1;1;1
831;0;0.02;0.04;0.08;0.29;0.5;0.93;0.91;1;1;0.99;1
832;0.01;0.02;0.04;0.08;0.42;0.5;0.93;0.7;1;1;1;1
833;0.01;0.02;0.04;0.07;0.18;0.5;0.81;1;1;1;1;1
834;0;0.02;0.04;0.08;0.35;0.5;0.67;0.91;1;1;1;1
835;0.01;0.02;0.04;0.08;0.35;0.5;0.84;0.7;1;1;1;1
836;0.01;0.02;0.04;0.07;0.29;0.5;0.85;1;1;1;1;1
837;0;0.02;0.04;0.08;0.42;0.5;0.93;0.91;1;1;0.99;1
838;0.01;0.02;0.04;0.08;0.18;0.5;0.93;0.7;1;1;1;1
839;0.01;0.02;0.04;0.07;0.35;0.5;0.81;1;1;1;1;1
840;0;0.02;0.04;0.08;0.35;0.5;0.67;0.91;1;1;1;1
841;0.01;0.02;0.04;0.08;0.29;0.5;0.84;0.7;1;1;1;1
842;0.01;0.02;0.04;0.07;0.42;0.5;0.85;1;1;1;1;1
843;0;0.02;0.04;0.08;0.18;0.5;0.93;0.91;1;1;0.99;1
844;0.01;0.02;0.04;0.08;0.35;0.5;0.93;0.7;1;1;1;1
845;0.01;0.02;0.04;0.07;0.35;0.5;0.81;1;1;1;1;1
846;0;0.02;0.04;0.08;0.29;0.5;0.67;0.91;1;1;1;1
847;0.01;0.02;0.04;0.08;0.42;0.5;0.84;0.7;1;1;1;1
848;0.01;0.02;0.04;0.07;0.18;0.5;0.85;1;1;1;1;1
849;0;0.02;0.04;0.08;0.35;0.5;0.93;0.91;1;1;0.99;1
850;0.01;0.02;0.04;0.08;0.35;0.5;0.93;0.7;1;1;1;1
851;0.01;0.02;0.04;0.07;0.29;0.5;0.81;1;1;1;1;1
852;0;0.02;0.04;0.08;0.42;0.5;0.67;0.91;1;1;1;1
853;0.01;0.02;0.04;0.08;0.18;0.5;0.84;0.7;1;1;1;1
854;0.01;0.02;0.04;0.07;0.35;0.5;0.85;1;1;1;1;1
855;0;0.02;0.04;0.08;0.35;0.5;0.93;0.91;1;1;0.99;1
856;0.01;0.02;0.04;0.08;0.29;0.5;0.93;0.7;1;1;1;1
857;0.01;0.02;0.04;0.07;0.42;0.5;0.81;1;1;1;1;1
858;0;0.02;0.04;0.08;0.18;0.5;0.67;0.91;1;1;1;1
859;0.01;0.02;0.04;0.08;0.35;0.5;0.84;0.7;1;1;1;1
860;0.01;0.02;0.04;0.07;0.35;0.5;0.85;1;1;1;1;1
861;0;0.02;0.04;0.08;0.29;0.5;0.93;0.91;1;1;0.99;1
862;0.01;0.02;0.04;0.08;0.42;0.5;0.93;0.7;1;1;1;1
863;0.01;0.02;0.04;0.07;0.18;0.5;0.81;1;1;1;1;1
864;0;0.02;0.04;0.08;0.35;0.5;0.67;0.91;1;1;1;1
865;0.01;0.02;0.04;0.08;0.35;0.5;0.84;0.7;1;1;1;1
866;0.01;0.02;0.04;0.07;0.29;0.5;0.85;1;1;1;1;1
867;0;0.02;0.04;0.08;0.42;0.5;0.93;0.91;1;1;0.99;1
868;0.01;0.02;0.04;0.08;0.18;0.5;0.93;0.7;1;1;1;1
869;0.01;0.02;0.04;0.07;0.35;0.5;0.81;1;1;1;1;1
870;0;0.02;0.04;0.08;0.35;0.5;0.67;0.91;1;1;1;1
871;0.01;0.02;0.04;0.08;0.29;0.5;0.84;0.7;1;1;1;1
872;0.01;0.02;0.04;0.07;0.42;0.5;0.85;1;1;1;1;1
873;0;0.02;0.04;0.08;0.18;0.5;0.93;0.91;1;1;0.99;1
874;0.01;0.02;0.04;0.08;0.35;0.5;0.93;0.7;1;1;1;1
875;0.01;0.02;0.04;0.07;0.35;0.5;0.81;1;1;1;1;1
876;0;0.02;0.04;0.08;0.29;0.5;0.67;0.91;1;1;1;1
877;0.01;0.02;0.04;0.08;0.42;0.5;0.84;0.7;1;1;1;1
878;0.01;0.02;0.04;0.07;0.18;0.5;0.85;1;1;1;1;1
879;0;0.02;0.04;0.08;0.35;0.5;0.93;0.91;1;1;0.99;1
880;0.01;0.02;0.04;0.08;0.35;0.5;0.93;0.7;1;1;1;1
881;0.01;0.02;0.04;0.07;0.29;0.5;0.81;1;1;1;1;1
882;0;0.02;0.04;0.08;0.42;0.5;0.67;0.91;1;1;1;1
883;0.01;0.02;0.04;0.08;0.18;0.5;0.84;0.7;1;1;1;1
884;0.01;0.02;0.04;0.07;0.35;0.5;0.85;1;1;1;1;1
885;0;0.02;0.04;0.08;0.35;0.5;0.93;0.91;1;1;0.99;1
886;0.01;0.02;0.04;0.08;0.29;0.5;0.93;0.7;1;1;1;1
887;0.01;0.02;0.04;0.07;0.42;0.5;0.81;1;1;1;1;1
888;0;0.02;0.04;0.08;0.18;0.5;0.67;0.91;1;1;1;1
889;0.01;0.02;0.04;0.08;0.35;0.5;0.84;0.7;1;1;1;1
890;0.01;0.02;0.04;0.07;0.35;0.5;0.85;1;1;1;1;1
891;0;0.02;0.04;0.08;0.29;0.5;0.93;0.91;1;1;0.99;1
892;0.01;0.02;0.04;0.08;0.42;0.5;0.93;0.7;1;1;1;1
893;0.01;0.02;0.04;0.07;0.18;0.5;0.81;1;1;1;1;1
894;0;0.02;0.04;0.08;0.35;0.5;0.67;0.91;1;1;1;1
895;0.01;0.02;0.04;0.08;0.35;0.5;0.84;0.7;1;1;1;1
896;0.01;0.02;0.04;0.07;0.29;0.5;0.85;1;1;1;1;1
897;0;0.02;0.04;0.08;0.42;0.5;0.93;0.91;1;1;0.99;1
898;0.01;0.02;0.04;0.08;0.18;0.5;0.93;0.7;1;1;1;1
899;0.01;0.02;0.04;0.07;0.35;0.5;0.81;1;1;1;1;1
900;0;0.02;0.04;0.08;0.35;0.5;0.67;0.91;1;1;1;1
901;0.01;0.02;0.04;0.08;0.29;0.5;0.84;0.7;1;1;1;1
902;0.01;0.02;0.04;0.07;0.42;0.5;0.85;1;1;1;1;1
903;0;0.02;0.04;0.08;0.18;0.5;0.93;0.91;1;1;0.99;1
904;0.01;0.02;0.04;0.08;0.35;0.5;0.93;0.7;1;1;1;1
905;0.01;0.02;0.04;0.07;0.35;0.5;0.81;1;1;1;1;1
906;0;0.02;0.04;0.08;0.29;0.5;0.67;0.91;1;1;1;1
907;0.01;0.02;0.04;0.08;0.42;0.5;0.84;0.7;1;1;1;1
908;0.01;0.02;0.04;0.07;0.18;0.5;0.85;1;1;1;1;1
909;0;0.02;0.04;0.08;0.35;0.5;0.93;0.91;1;1;0.99;1
910;0.01;0.02;0.04;0.08;0.35;0.5;0.93;0.7;1;1;1;1
911;0.01;0.02;0.04;0.07;0.29;0.5;0.81;1;1;1;1;1
912;0;0.02;0.04;0.08;0.42;0.5;0.67;0.91;1;1;1;1
913;0.01;0.02;0.04;0.08;0.18;0.5;0.84;0.7;1;1;1;1
914;0.01;0.02;0.04;0.07;0.35;0.5;0.85;1;1;1;1;1
915;0;0.02;0.04;0.08;0.35;0.5;0.93;0.91;1;1;0.99;1
916;0.01;0.02;0.04;0.08;0.29;0.5;0.93;0.7;1;1;1;1
917;0.01;0.02;0.04;0.07;0.42;0.5;0.81;1;1;1;1;1
918;0;0.02;0.04;0.08;0.18;0.5;0.67;0.91;1;1;1;1
919;0.01;0.02;0.04;0.08;0.35;0.5;0.84;0.7;1;1;1;1
920;0.01;0.02;0.04;0.07;0.35;0.5;0.85;1;1;1;1;1
921;0;0.02;0.04;0.08;0.29;0.5;0.93;0.91;1;1;0.99;1
922;0.01;0.02;0.04;0.08;0.42;0.5;0.93;0.7;1;1;1;1
923;0.01;0.02;0.04;0.07;0.18;0.5;0.81;1;1;1;1;1
924;0;0.02;0.04;0.08;0.35;0.5;0.67;0.91;1;1;1;1
925;0.01;0.02;0.04;0.08;0.35;0.5;0.84;0.7;1;1;1;1
926;0.01;0.02;0.04;0.07;0.29;0.5;0.85;1;1;1;1;1
927;0;0.02;0.04;0.08;0.42;0.5;0.93;0.91;1;1;0.99;1
928;0.01;0.02;0.04;0.08;0.18;0.5;0.93;0.7;1;1;1;1
929;0.01;0.02;0.04;0.07;0.35;0.5;0.81;1;1;1;1;1
930;0;0.02;0.04;0.08;0.35;0.5;0.67;0.91;1;1;1;1
931;0.01;0.02;0.04;0.08;0.29;0.5;0.84;0.7;1;1;1;1
932;0.01;0.02;0.04;0.07;0.42;0.5;0.85;1;1;1;1;1
933;0;0.02;0.04;0.08;0.18;0.5;0.93;0.91;1;1;0.99;1
934;0.01;0.02;0.04;0.08;0.35;0.5;0.93;0.7;1;1;1;1
935;0.01;0.02;0.04;0.07;0.35;0.5;0.81;1;1;1;1;1
936;0;0.02;0.04;0.08;0.29;0.5;0.67;0.91;1;1;1;1
937;0.01;0.02;0.04;0.08;0.42;0.5;0.84;0.7;1;1;1;1
938;0.01;0.02;0.04;0.07;0.18;0.5;0.85;1;1;1;1;1
939;0;0.02;0.04;0.08;0.35;0.5;0.93;0.91;1;1;0.99;1
940;0.01;0.02;0.04;0.08;0.35;0.5;0.93;0.7;1;1;1;1
941;0.01;0.02;0.04;0.07;0.29;0.5;0.81;1;1;1;1;1
942;0;0.02;0.04;0.08;0.42;0.5;0.67;0.91;1;1;1;1
943;0.01;0.02;0.04;0.08;0.18;0.5;0.84;0.7;1;1;1;1
944;0.01;0.02;0.04;0.07;0.35;0.5;0.85;1;1;1;1;1
945;0;0.02;0.04;0.08;0.35;0.5;0.93;0.91;1;1;0.99;1
946;0.01;0.02;0.04;0.08;0.29;0.5;0.93;0.7;1;1;1;1
947;0.01;0.02;0.04;0.07;0.42;0.5;0.81;1;1;1;1;1
948;0;0.02;0.04;0.08;0.18;0.5;0.67;0.91;1;1;1;1
949;0.01;0.02;0.04;0.08;0.35;0.5;0.84;0.7;1;1;1;1
950;0.01;0.02;0.04;0.07;0.35;0.5;0.85;1;1;1;1;1
951;0;0.02;0.04;0.08;0.29;0.5;0.93;0.91;1;1;0.99;1
952;0.01;0.02;0.04;0.08;0.42;0.5;0.93;0.7;1;1;1;1
953;0.01;0.02;0.04;0.07;0.18;0.5;0.81;1;1;1;1;1
954;0;0.02;0.04;0.08;0.35;0.5;0.67;0.91;1;1;1;1
955;0.01;0.02;0.04;0.08;0.35;0.5;0.84;0.7;1;1;1;1
956;0.01;0.02;0.04;0.07;0.29;0.5;0.85;1;1;1;1;1
957;0;0.02;0.04;0.08;0.42;0.5;0.93;0.91;1;1;0.99;1
958;0.01;0.02;0.04;0.08;0.18;0.5;0.93;0.7;1;1;1;1
959;0.01;0.02;0.04;0.07;0.35;0.5;0.81;1;1;1;1;1
960;0;0.02;0.04;0.08;0.35;0.5;0.67;0.91;1;1;1;1
961;0.01;0.02;0.04;0.08;0.29;0.5;0.84;0.7;1;1;1;1
962;0.01;0.02;0.04;0.07;0.42;0.5;0.85;1;1;1;1;1
963;0;0.02;0.04;0.08;0.18;0.5;0.93;0.91;1;1;0.99;1
964;0.01;0.02;0.04;0.08;0.35;0.5;0.93;0.7;1;1;1;1
965;0.01;0.02;0.04;0.07;0.35;0.5;0.81;1;1;1;1;1
966;0;0.02;0.04;0.08;0.29;0.5;0.67;0.91;1;1;1;1
967;0.01;0.02;0.04;0.08;0.42;0.5;0.84;0.7;1;1;1;1
968;0.01;0.02;0.04;0.07;0.18;0.5;0.85;1;1;1;1;1
969;0;0.02;0.04;0.08;0.35;0.5;0.93;0.91;1;1;0.99;1
970;0.01;0.02;0.04;0.08;0.35;0.5;0.93;0.7;1;1;1;1
971;0.01;0.02;0.04;0.07;0.29;0.5;0.81;1;1;1;1;1
972;0;0.02;0.04;0.08;0.42;0.5;0.67;0.91;1;1;1;1
973;0.01;0.02;0.04;0.08;0.18;0.5;0.84;0.7;1;1;1;1
974;0.01;0.02;0.04;0.07;0.35;0.5;0.85;1;1;1;1;1
975;0;0.02;0.04;0.08;0.35;0.5;0.93;0.91;1;1;0.99;1
976;0.01;0.02;0.04;0.08;0.29;0.5;0.93;0.7;1;1;1;1
977;0.01;0.02;0.04;0.07;0.42;0.5;0.81;1;1;1;1;1
978;0;0.02;0.04;0.08;0.18;0.5;0.67;0.91;1;1;1;1
979;0.01;0.02;0.04;0.08;0.35;0.5;0.84;0.7;1;1;1;1
980;0.01;0.02;0.04;0.07;0.35;0.5;0.85;1;1;1;1;1
981;0;0.02;0.04;0.08;0.29;0.5;0.93;0.91;1;1;0.99;1
982;0.01;0.02;0.04;0.08;0.42;0.5;0.93;0.7;1;1;1;1
983;0.01;0.02;0.04;0.07;0.18;0.5;0.81;1;1;1;1;1
984;0;0.02;0.04;0.08;0.35;0.5;0.67;0.91;1;1;1;1
985;0.01;0.02;0.04;0.08;0.35;0.5;0.84;0.7;1;1;1;1
986;0.01;0.02;0.04;0.07;0.29;0.5;0.85;1;1;1;1;1
987;0;0.02;0.04;0.08;0.42;0.5;0.93;0.91;1;1;0.99;1
988;0.01;0.02;0.04;0.08;0.18;0.5;0.93;0.7;1;1;1;1
989;0.01;0.02;0.04;0.07;0.35;0.5;0.81;1;1;1;1;1
990;0;0.02;0.04;0.08;0.35;0.5;0.67;0.91;1;1;1;1
991;0.01;0.02;0.04;0.08;0.29;0.5;0.84;0.7;1;1;1;1
992;0.01;0.02;0.04;0.07;0.42;0.5;0.85;1;1;1;1;1
993;0;0.02;0.04;0.08;0.18;0.5;0.93;0.91;1;1;0.99;1
994;0.01;0.02;0.04;0.08;0.35;0.5;0.93;0.7;1;1;1;1
995;0.01;0.02;0.04;0.07;0.35;0.5;0.81;1;1;1;1;1
996;0;0.02;0.04;0.08;0.29;0.5;0.67;0.91;1;1;1;1
997;0.01;0.02;0.04;0.08;0.42;0.5;0.84;0.7;1;1;1;1
998;0.01;0.02;0.04;0.07;0.18;0.5;0.85;1;1;1;1;1
999;0;0.02;0.04;0.08;0.35;0.5;0.93;0.91;1;1;0.99;1
1000;0.01;0.02;0.04;0.08;0.35;0.5;0.93;0.7;1;1;1;1
