n;k1;k2;k3;k4;k5;k6;k7;k8;k9;k10;k11;k12
379;0.007742375;0.09227835;0.448229138;0.453666133;0.50183598;0.515122795;0.540380434;0.540380434;0.541971075;0.54366234;0.535811022;0.541971075
380;0.013826759;0.206873665;0.473601003;0.639921632;0.843322098;0.861993152;0.900733981;0.901098256;0.963180217;0.955588265;0.963180217;0.963296714
381;0.007436628;0.04586295;0.123892011;0.24980096;0.445868611;0.445868611;0.499601642;0.518938169;0.561749748;0.554212173;0.561544909;0.568937785
382;0.007637996;0.127239726;0.335090835;0.526623789;0.530297848;0.529964372;0.549872143;0.549872143;0.556182448;0.556182448;0.554428109;0.554428109
383;0.008957818;0.038592026;0.260144216;0.563607132;0.491227755;0.535694434;0.530363591;0.536695391;0.54550561;0.547197432;0.547197432;0.554428109
384;0.008551528;0.050360794;0.210976861;0.293014396;0.661795819;0.896641492;0.52540497;0.912269004;0.948456336;0.962673836;0.970306958;0.984999625
385;0.008145154;0.181235237;0.418887912;0.805679866;0.778847023;0.824423234;0.911986049;0.912468141;0.992480638;1;1;1
386;0.009770146;0.110277618;0.520502864;0.698700088;0.788799813;0.878839796;0.904857321;0.912227114;0.912227114;0.920040902;0.956173635;0.970385879
387;0.010485604;0.081455135;0.252367173;0.43520951;0.499607621;0.532463826;0.541742416;0.55132814;0.554540844;0.552884861;0.552884861;0.556182448
388;0.009773194;0.051088541;0.278253773;0.595083747;0.51953569;0.511877401;0.519937381;0.530995064;0.543224837;0.530995064;0.533257825;0.567155937
389;0.009974668;0.047362691;0.302217248;0.47313887;0.433601632;0.576406162;0.517159522;0.531057658;0.561544909;0.54522521;0.558119505;0.556498226
390;0.008551528;0.171926472;0.277506151;0.762074387;0.829773729;0.845715557;0.897086429;0.881793616;0.9182413;0.955119804;0.955119804;0.962714135
391;0.008756365;0.039325454;0.276058737;0.487380184;0.528533543;0.563885449;0.567155937;0.568937785;0.570815451;0.570815451;0.570815451;0.570815451
392;0.007943743;0.041154826;0.160728838;0.138204789;0.333949204;0.533935201;0.491295999;0.517118449;0.530942923;0.529196384;0.543548014;0.543548014
393;0.011098032;0.217110457;0.310528191;0.392237458;0.511561897;0.498702391;0.51887118;0.537638995;0.552378236;0.551447204;0.559726829;0.559726829
394;0.008754683;0.048968212;0.117973777;0.437047628;0.880071248;0.899883668;0.901583819;0.923872899;0.923872899;0.923872899;0.923872899;0.985037532
395;0.009973176;0.149396256;0.31744485;0.665210215;0.825571317;0.874027655;0.818285805;0.925904697;0.925904697;0.933529337;0.911262623;0.977672131
396;0.007844877;0.049169222;0.221878336;0.308151084;0.375819922;0.519007637;0.534809144;0.540495861;0.547866936;0.54522521;0.570815451;0.563458946
397;0.012205119;0.128123683;0.479907777;0.732729702;0.912347632;0.93293505;0.955119804;0.985267111;0.992594854;0.985267111;0.985267111;0.558033141
398;0.012813391;0.200450939;0.565105097;0.792060077;0.729345366;0.874892486;0.890865463;0.925665804;0.962597592;0.962597592;0.992594854;0.992594854
399;0.008551528;0.085245032;0.225436015;0.670671996;0.828811999;0.887352851;0.90402463;0.910070468;0.947486646;0.940307965;0.940307965;0.933018297
400;0.010379172;0.080551669;0.310185185;0.490263948;0.659136733;0.850867808;0.947957506;0.97744137;0.97744137;0.97744137;0.985037532;0.97744137
401;0.008355328;0.048243683;0.13104301;0.342051075;0.497372274;0.495811078;0.50943977;0.547452309;0.559770097;0.559770097;0.552197396;0.552197396
402;0.007541047;0.15528501;0.272211192;0.423960741;0.519125446;0.520587929;0.543348735;0.565273813;0.565273813;0.565273813;0.565273813;0.565273813
403;0.011090124;0.045635797;0.21626304;0.541802774;0.739507371;0.823778114;0.778696996;0.806135756;0.87798499;0.87798499;0.554345038;0.540080265
404;0.007434741;0.044475748;0.134554885;0.222341434;0.379386138;0.448847889;0.476499882;0.550177956;0.559839635;0.559839635;0.531516521;0.559839635
405;0.009973176;0.233971118;0.378999959;0.578527236;0.823146593;0.753554432;0.895990456;0.918961398;0.926740524;0.962830669;0.955119804;0.970153982
406;0.008551528;0.063244482;0.232345523;0.400374304;0.733405714;0.889520351;0.939932697;0.939932697;0.939932697;0.962714135;0.955119804;0.947486646
407;0.01098801;0.101194945;0.469014202;0.685525889;0.833203643;0.868952403;0.912106586;0.992594854;0.992594854;0.992594854;0.992594854;0.985037532
408;0.013421474;0.082117392;0.509399638;0.751550958;0.881178707;0.926621148;0.940879025;0.96992205;0.97744137;0.97744137;1;0.992480638
409;0.00916255;0.182857574;0.646111663;0.523610973;0.489202701;0.540491075;0.890581866;0.54597602;0.913204101;0.552590126;0.559726829;0.554266379
410;0.010176185;0.155054023;0.447501134;0.627563144;0.749812575;0.74364613;0.847728234;0.823402005;0.925426873;0.962481039;0.970153982;0.962481039
411;0.013624127;0.143721554;0.492921417;0.653324729;0.818542014;0.859624809;0.874398356;0.955002665;0.962597592;0.970269935;0.977787497;0.977787497
412;0.009364024;0.068965105;0.226010192;0.44814239;0.777138275;0.895746799;0.910780147;0.918001191;0.962947194;0.970501814;0.978133543;0.978133543
413;0.013421474;0.073883146;0.305430804;0.559253974;0.773827851;0.860855849;0.896286203;0.531057658;0.918245103;0.533099768;0.940601414;0.948113208
414;0.009567096;0.151284056;0.54810037;0.711631087;0.755821996;0.804904767;0.926501763;0.955471164;0.985037532;0.992594854;0.985037532;0.985037532
415;0.01200232;0.129651065;0.453263975;0.562707714;0.758219432;0.875880267;0.905583809;0.913190992;0.936853004;0.936853004;0.97744137;0.992594854
416;0.009973176;0.108927604;0.439787658;0.868084217;0.882776957;0.925785255;0.926740524;0.941115513;0.956173635;0.984922729;0.970038021;0.963879066
417;0.012205119;0.094986313;0.442844978;0.709986067;0.814694463;0.977556755;0.985037532;0.937564264;0.992480638;0.992480638;0.992480638;0.992480638
418;0.009160932;0.144100396;0.438015187;0.605784745;0.673927863;0.862615795;0.801412073;0.919920995;0.920040902;0.93293505;0.940405935;0.97744137
419;0.008348351;0.104871845;0.399056227;0.646779392;0.896112269;0.889398009;0.903766938;0.919081381;0.918601392;0.919081381;0.926621148;0.926621148
420;0.008450807;0.055813702;0.35055044;0.479427511;0.556500505;0.551996186;0.561740299;0.56023211;0.56023211;0.565273813;0.563458946;0.563458946
421;0.012610654;0.09479197;0.478333235;0.764992612;0.940879025;0.905462752;0.940524222;0.970153982;0.977556755;0.977556755;0.962714135;0.977556755
422;0.012813391;0.156936196;0.511409716;0.710671696;0.727039936;0.802447756;0.841303681;0.898303251;0.921119634;0.962947194;0.970501814;0.970501814
423;0.009567096;0.088367606;0.166693403;0.69399738;0.820718092;0.876620686;0.956524747;0.956524747;0.977787497;0.977787497;0.992480638;1
424;0.008551528;0.076239371;0.535957688;0.779372421;0.876373919;0.852623188;0.885845827;0.900612537;0.916078947;0.915237196;1;0.985037532
425;0.00784123;0.052817081;0.215684597;0.301124574;0.367401594;0.441186292;0.544928893;0.548712293;0.548712293;0.552491534;0.552491534;-4.98E-05
426;0.007843054;0.126537941;0.312922024;0.432060099;0.460567546;0.499459306;0.510003332;0.52340962;0.52340962;0.534204492;0.534958999;0.534958999
427;0.008350096;0.064878015;0.191912479;0.396411832;0.447159358;0.488913477;0.539407279;0.554380845;0.546924406;0.550735573;0.561544909;0.570815451
428;0.007738696;0.060872381;0.447180418;0.547041343;0.608121404;0.826208776;0.840040835;0.970385879;0.926740524;0.962714135;0.936378645;0.970385879
429;0.011393797;0.186057646;0.421330925;0.731376824;0.81674767;0.926143552;0.905099522;0.918841406;0.926143552;0.962714135;0.985381887;0.985381887
430;0.012307076;0.077697288;0.304486351;0.598089349;0.505974831;0.889881217;0.905189378;0.940842323;0.561740299;0.561852548;0.557631597;0.563458946
431;0.005908595;0.277682469;0.54613308;0.831299069;0.87378047;0.859375298;0.86224224;0.940760766;0.94028764;0.94819288;0.94005102;0.955236933
432;0.008348351;0.059883149;0.277278087;0.677553071;0.838429063;0.88862339;0.842754184;0.882398598;0.918667636;0.934228778;0.977441913;0.969960846
433;0.013827653;0.117176145;0.342296885;0.550868209;0.530644439;0.540163209;0.563458946;0.556182448;0.565273813;0.558033141;0.558033141;0.558033141
434;0.011596659;0.13555813;0.355677958;0.640637314;0.752085464;0.903403302;0.941115513;0.918961398;0.933410498;0.96992205;0.97744137;0.97744137
435;0.010785085;0.120084803;0.435918133;0.728125256;0.803094711;0.874027655;0.955588265;0.985037532;0.992480638;0.985037532;0.992480638;0.992480638
436;0.010278404;0.036579813;0.106259141;0.352765935;0.485097708;0.552904047;0.516011749;0.558346193;0.550963251;0.563458946;0.563458946;0.563458946
437;0.007030117;0.098500467;0.198032476;0.50736239;0.513191426;0.53342068;0.552771577;0.552771577;0.554428109;0.554428109;0.556182448;0.556182448
438;0.011090124;0.10852828;0.301423864;0.667874625;0.850753538;0.875845786;0.545213538;0.558119505;0.556216239;0.56023211;0.559839635;0.563458946
439;0.008754683;0.05274576;0.311050956;0.647919583;0.925546343;0.911383218;0.985037532;0.984922729;0.984922729;0.984922729;1;1
440;0.009669394;0.149761424;0.357036259;0.449319631;0.69140737;0.540996014;0.550538051;0.548567438;0.552378236;0.554149232;0.558033141;0.558033141
441;0.009770146;0.084463598;0.318996717;0.713548162;0.749411141;0.891842981;0.905462752;0.941824756;0.97744137;0.941824756;0.919081381;0.941824756
442;0.013624127;0.09070622;0.441719218;0.536262314;0.664081968;0.846218972;0.854251398;0.985037532;0.985037532;0.977556755;0.977556755;0.977556755
443;0.01200232;0.068374099;0.404815583;0.66690113;0.822763397;0.847602519;0.905583809;0.955236933;0.962830669;0.962830669;0.970385879;0.970385879
444;0.008348351;0.055524528;0.233790567;0.721057543;0.776612134;0.774505821;0.783569325;0.955588265;0.970153982;0.992480638;0.948310553;0.955588265
445;0.010785085;0.17099306;0.409901109;0.547797858;0.836372753;0.802447756;0.903766938;0.947722094;0.926979247;0.948310553;0.978133543;0.970501814
446;0.010684306;0.059960492;0.206186697;0.436748302;0.588530794;0.724654523;0.758003831;0.89028366;0.918916308;0.926343542;0.926343542;0.933383239
447;0.011190914;0.186798458;0.435433841;0.557752341;0.626553147;0.774900969;0.934004596;0.820973902;0.934004596;0.942533663;0.941824756;0.977556755
448;0.01200232;0.081921746;0.419702627;0.292888604;0.484411249;0.528795069;0.517281289;0.533822797;0.540504246;0.544133669;0.565273813;0.565273813
449;0.008957818;0.061070167;0.267782427;0.429611881;0.784355004;0.852873794;0.869324332;0.887929143;0.939932697;0.992594854;0.970153982;0.96992205
450;0.004096044;0.07879327;0.321839733;0.45592494;0.520036457;0.539779255;0.550392707;0.551490562;0.551136643;0.560119316;0.563458946;0.563458946
451;0.011596659;0.1917913;0.460599997;0.791278229;0.794663438;0.817645099;0.93269727;0.947957506;0.963296714;0.962481039;0.977672131;0.970153982
452;0.008551528;0.125639075;0.487445689;0.728803209;0.771868984;0.774769264;0.86074711;0.911383218;0.918601392;0.955588265;0.925904697;0.963180217
453;0.006826831;0.042977924;0.255572909;0.359176724;0.48317463;0.502651241;0.544997554;0.554724197;0.561852548;0.561852548;0.561852548;0.561852548
454;0.007028167;0.049060938;0.178400344;0.525228101;0.798566996;0.926052477;0.940587435;0.955350994;0.955117933;0.962673836;0.969960846;0.984999625
455;0.010379172;0.076631796;0.379666605;0.668449604;0.898303251;0.884496283;0.876127113;0.962597592;0.985037532;0.977556755;0.992594854;0.985037532
456;0.010177646;0.089608145;0.343594575;0.628273523;0.518316817;0.742732562;0.883376829;0.897155605;0.897155605;0.553334371;0.558119505;0.561544909
457;0.008754683;0.130414297;0.415461991;0.62265167;0.791408564;0.82710078;0.933529337;0.970038021;0.970038021;0.977672131;0.985267111;0.97744137
458;0.008044443;0.115831405;0.432486855;0.432731352;0.531831526;0.537771638;0.554428109;0.554428109;0.563458946;0.565273813;0.563458946;0.563458946
459;0.009973176;0.064824273;0.382330698;0.738803569;0.889030925;0.925193832;0.91078725;0.925904697;0.540390575;0.963180217;0.540390575;0.540390575
460;0.005912843;0.070784694;0.360403404;0.389549522;0.485044268;0.536930547;0.548567438;0.552378236;0.554232297;0.556182448;0.556182448;0.556182448
461;0.009973176;0.126021533;0.421330925;0.449584355;0.778058599;0.905825894;0.905825894;0.9136727;0.929245228;0.936141408;0.884422594;0.943124163
462;0.010379172;0.100419962;0.486348455;0.748474068;0.93269727;0.96992205;0.97744137;0.985037532;0.985037532;0.985037532;0.97744137;0.97744137
463;0.009364024;0.081921746;0.31399149;0.68273872;0.881178707;0.919441273;0.941824756;0.92685989;0.92685989;0.94889878;0.941824756;0.957226724
464;0.012813391;0.175282933;0.43025972;0.636625494;0.703939962;0.839156229;0.880317419;0.93269727;0.977672131;0.97744137;0.977556755;0.97744137
465;0.013624127;0.147506574;0.5044417;0.625542534;0.925904697;0.956290682;0.956875777;0.956290682;0.956290682;0.963529682;0.963529682;0.949251606
466;0.010785085;0.197139212;0.520810261;0.784616811;0.810837419;0.868952403;0.869076389;0.933172793;0.940879025;0.963180217;0.970501814;0.962830669
467;0.009060195;0.111021031;0.382459882;0.427040015;0.54550561;0.538322674;0.54550561;0.548987199;0.558033141;0.556182448;0.558033141;0.558033141
468;0.007738696;0.049963015;0.167815998;0.572425965;0.804;0.818798181;0.819694433;0.850993259;0.836119462;0.977787497;0.970038021;0.985037532
469;0.010582139;0.056284042;0.32936019;0.458210406;0.571859228;0.551841356;0.561358951;0.558006149;0.562741489;0.562741489;0.568937785;0.567155937
470;0.008754683;0.072310733;0.283139938;0.628284194;0.735836999;0.861744024;0.855627775;0.927456579;0.927456579;0.927456579;0.962830669;0.962830669
471;0.007945551;0.052176755;0.150430056;0.418034748;0.487909028;0.532731747;0.515071796;0.536695309;0.537973001;0.533556335;0.533440437;0.534718321
472;0.013016106;0.045980748;0.583273869;0.625398111;0.768566756;0.911865502;0.920760142;0.955705358;0.940642499;0.963296714;0.97744137;0.970501814
473;0.013826759;0.05175238;0.437853964;0.421168163;0.896355868;0.859999;0.940879025;0.992480638;0.984922729;0.992480638;0.992480638;0.985037532
474;0.009364024;0.093625498;0.410556241;0.555796231;0.742974428;0.81276713;0.918001191;0.925665804;0.933410498;0.933410498;0.940997274;0.948781153
475;0.012610654;0.078396724;0.432201804;0.593316104;0.863238187;0.876867412;0.859624809;0.954885518;0.977556755;0.977556755;0.977556755;0.985037532
476;0.012813391;0.2379388;0.318307162;0.507542088;0.709162929;0.841051194;0.787885729;0.831426113;0.925665804;0.95605658;0.992594854;0.992594854
477;0.010379172;0.093625498;0.283315714;0.751149961;0.93329165;0.947368908;0.962481039;0.985037532;0.985037532;0.985037532;0.985037532;0.985037532
478;0.012105464;0.064177524;0.237859065;0.602552137;0.451252365;0.508076729;0.531085746;0.533556335;0.539966572;0.541987572;0.556182448;0.556182448
479;0.009770146;0.082704211;0.501335708;0.641209636;0.719422114;0.791929796;0.904857321;0.921119634;0.93483594;0.970153982;0.977672131;0.970153982
480;0.009770146;0.047557477;0.177595795;0.372261045;0.394022812;0.527016211;0.558189542;0.474286915;0.536246373;0.536246373;0.5506519;0.565387543
481;0.01098801;0.128314673;0.435918133;0.653750695;0.834218462;0.770020584;0.870934986;0.86024841;0.955002665;0.94028764;0.94028764;0.984922729
482;0.008145154;0.109699157;0.367293114;0.608413256;0.718603777;0.911383218;0.926143552;0.94028764;0.926262965;0.926262965;0.97744137;0.962364478
483;0.008348351;0.09129043;0.658995222;0.770945054;0.881178707;0.896477652;0.873656863;0.896234073;0.933410498;0.940879025;0.948310553;0.948310553
484;0.00673017;0.045241688;0.166013868;0.3194103;0.36945337;0.494853181;0.508410736;0.537027995;0.537480033;0.565273813;0.565273813;0.565273813
485;0.008659047;0.048587428;0.315062787;0.482376287;0.48267129;0.466175843;0.445306845;0.000845516;0.000515892;0.000515892;1.52E-06;1.52E-06
486;0.007544786;0.061471386;0.348083708;0.518122161;0.527785885;0.528029544;0.528192084;0.528560395;0.541031077;0.546731243;0.570815451;0.570815451
487;0.008046235;0.032635752;0.110794034;0.461228209;0.484381342;0.503211645;0.455247337;0.516165641;0.536461209;0.551378986;0.563885449;0.563885449
488;0.009160932;0.190867702;0.309714209;0.583347386;0.879241282;0.962370368;0.97744366;0.97744366;0.985037532;0.97744366;0.97744366;0.97744366
489;0.007941935;0.057064745;0.161419776;0.278843752;0.398754539;0.447671845;0.548521877;0.550464449;0.559726829;0.559726829;0.559726829;0.567155937
490;0.007535435;0.032979841;0.1151396;0.364922609;0.516646051;0.522116548;0.539966572;0.538041922;0.547114424;0.54522521;0.570815451;0.570815451
491;0.009567096;0.174351182;0.437370207;0.759815719;0.828628741;0.889275658;0.934004596;0.977787497;0.977787497;0.985381887;0.985381887;0.985381887
492;0.009567096;0.04876919;0.144479162;0.526180788;0.703251473;0.819566429;0.904009313;0.897329871;0.940405935;0.940997274;0.970501814;0.992594854
493;0.013016106;0.067388688;0.346704776;0.749009605;0.940524222;0.954885518;0.962364478;0.962364478;0.97744137;0.97744137;0.985037532;0.985037532
494;0.006927494;0.045448669;0.196650729;0.453702872;0.38015202;0.43145196;0.539466328;0.547001201;0.547001201;0.561544909;0.554232297;0.561544909
495;0.00641815;0.038589107;0.101248554;0.457140555;0.427067534;0.474429227;0.517736369;0.962441917;0.561544909;0.984999625;0.570815451;0.568937785
496;0.005923451;0.175091053;0.25976816;0.472712631;0.482177152;0.485285997;0.473194466;0.521844875;0.54909986;0.54909986;0.54909986;0.550985556
497;0.009770146;0.228003627;0.376831633;0.583718179;0.882039511;0.895381241;0.924948898;0.925068406;0.947368908;0.955002665;0.955354053;0.955354053
498;0.012813391;0.058695404;0.421005386;0.824550841;0.911744945;0.905704856;0.905704856;0.879209336;0.947957506;0.948109148;0.963296714;0.955703974
499;0.012205119;0.128314673;0.546738643;0.658145895;0.735702024;0.882408278;0.896355868;0.90388813;0.9182413;0.919081381;0.93293505;0.940524222
500;0.01098801;0.106031509;0.194559367;0.479435565;0.736646609;0.837891632;0.865973722;0.907398508;0.927575888;0.97744137;0.963180217;0.985037532
501;0.008145154;0.095180637;0.417420476;0.729345366;0.832949835;0.878346938;0.97744137;0.97744137;0.97744137;0.962597592;0.985037532;0.985037532
502;0.008957818;0.166319057;0.408917955;0.733270535;0.840293486;0.855002301;0.897816639;0.925665804;0.93329165;0.940997274;0.96992205;0.96992205
503;0.010176185;0.143153149;0.438176394;0.691918317;0.717785023;0.791538888;0.776743686;0.949369196;0.970153982;0.977672131;0.985037532;0.985037532
504;0.012205119;0.194928134;0.393112714;0.542495161;0.879086166;0.955705358;0.908486286;0.992480638;1;0.985152326;1;1
505;0.007539177;0.139541499;0.402447785;0.516184458;0.531372254;0.546739939;0.549537565;0.554892898;0.554922981;0.55641418;0.558035767;0.558035767
506;0.011596659;0.093431017;0.296101943;0.684132901;0.849361609;0.847351057;0.962714135;0.985037532;0.985037532;0.985037532;0.985037532;0.992594854
507;0.012813391;0.178819384;0.431554682;0.665210215;0.804387821;0.904251649;0.911744945;0.862864782;0.933648166;0.949016398;0.97744137;0.97744137
508;0.007943743;0.061197979;0.422636817;0.483419353;0.532788616;0.538698629;0.538698629;0.547039369;0.544059817;0.548910661;0.554428109;0.554428109
509;0.009060195;0.040490198;0.101672941;0.331516186;0.558687525;0.51024821;0.543032924;0.906018549;0.921719477;0.906379939;0.921724807;0.956177072
510;0.012205119;0.034185428;0.120468375;0.282788334;0.713137552;0.859375298;0.837132379;0.884987164;0.954885518;0.970153982;0.962364478;0.97744137
511;0.008957818;0.095374941;0.577932963;0.755688699;0.811480921;0.910538851;0.90316083;0.90291832;0.90291832;0.96306371;0.955236933;0.955236933
512;0.012407897;0.079376542;0.440753704;0.63576455;0.940169335;0.917761044;0.932578366;0.962481039;0.962481039;0.985037532;0.985037532;0.977556755
513;0.012610654;0.08914746;0.568545382;0.709986067;0.82569883;0.933053926;0.940760766;0.962830669;0.977672131;0.985037532;0.970501814;0.977672131
514;0.016459071;0.205957484;0.425395092;0.67659012;0.707652751;0.853750593;0.903403302;0.91090078;0.918721404;0.925904697;0.955471164;0.977787497
515;0.010379172;0.242437234;0.425232705;0.808131821;0.781341108;0.889153296;0.883145547;0.911744945;0.941351965;0.941351965;0.941351965;0.956173635
516;0.008044443;0.208188768;0.331516401;0.528280463;0.643277212;0.534592824;0.657265504;0.64926649;0.550984646;0.552705131;0.56023211;0.563458946
517;0.009364024;0.091084868;0.165922866;0.444072175;0.830056943;0.87628108;0.95511443;0.962554965;0.962554965;0.54522521;0.561544909;0.565273813
518;0.008754683;0.085049703;0.413501328;0.590958632;0.818285805;0.917761044;0.896964693;0.940879025;0.94005102;0.970269935;0.947839805;0.955119804
519;0.011190914;0.091095713;0.487602379;0.71641951;0.809807267;0.873533246;0.887806674;0.896112269;0.940760766;0.955471164;0.977556755;0.992594854
520;0.010176185;0.065613685;0.306023731;0.517271852;0.636338563;0.873409619;0.865725238;0.902433183;0.917400752;0.947486646;0.962830669;0.955119804
521;0.00977167;0.046744534;0.136710886;0.242130419;0.699230653;0.778065046;0.515569622;0.883012753;0.545111426;0.545111426;0.539852871;0.547001201
522;0.011698694;0.116260801;0.205313467;0.421773103;0.553121628;0.531504729;0.527745944;0.52530325;0.52530325;0.547866936;0.554232297;0.561544909
523;0.010785085;0.088172594;0.389139278;0.683017652;0.896355868;0.926024129;0.91258864;0.933410498;0.947957506;0.970153982;0.970153982;0.984922729
524;0.010176185;0.039183125;0.198854796;0.408536497;0.426200986;0.499380319;0.552475113;0.555988416;0.559839635;0.563458946;0.559839635;0.559839635
525;0.008044443;0.093008602;0.450101778;0.5966871;0.822993091;0.889267422;0.904264397;0.552884861;0.552884861;0.552884861;0.554540844;0.550735573
526;0.007639851;0.0477565;0.292618506;0.585742654;0.754898981;0.491069403;0.485016047;0.559424221;0.559424221;0.559424221;0.567155937;0.568937785
527;0.01098801;0.162571501;0.421493672;0.621928166;0.827355544;0.897208155;0.91270913;0.911021404;0.970038021;0.970038021;0.97744137;0.970038021
528;0.01666141;0.122193498;0.469489261;0.732729702;0.918601392;0.92685989;0.962597592;0.955119804;0.955119804;0.970038021;0.977556755;0.985152326
529;0.017470559;0.096928666;0.323644353;0.811352242;0.837385504;0.897086429;0.865849485;0.947604375;0.955236933;0.962481039;0.977672131;0.977672131
530;0.007941935;0.181977952;0.454542025;0.630445461;0.826718555;0.859500058;0.886581439;0.918961398;0.971081351;0.985037532;1;1
531;0.009571761;0.040628662;0.256356363;0.333935336;0.354402752;0.49906981;0.513636471;0.530004567;0.52266548;0.561720191;0.556102331;0.563603829
532;0.006726178;0.218633319;0.367215171;0.401038777;0.508477007;0.524955866;0.547154324;0.556182448;0.558033141;0.565273813;0.554540844;0.558033141
533;0.014839604;0.109506298;0.356015692;0.698976294;0.806583664;0.887806674;0.90388813;0.947486646;0.962364478;0.96992205;0.954885518;0.962364478
534;0.005709456;0.06198106;0.348905616;0.470896736;0.456116016;0.514302766;0.514667435;0.537927656;0.520289697;0.537927656;0.540049515;0.536810199
535;0.010582139;0.057903171;0.210899531;0.427666928;0.805938147;0.818029555;0.89000962;0.941115513;0.962830669;0.948781153;0.955236933;0.942415535
536;0.011098032;0.050483905;0.295215159;0.423922794;0.473073462;0.495104883;0.509710707;0.518003741;0.527445311;0.532268078;0.535410392;0.562741489
537;0.007434741;0.263134897;0.310793483;0.369306237;0.480342484;0.533269033;0.541688368;0.55495306;0.553660952;0.563458946;0.563458946;0.563458946
538;0.008957818;0.056714214;0.314855447;0.644068272;0.793232122;0.941115513;0.955002665;0.955471164;0.947722094;0.977787497;0.985381887;1
539;0.010785085;0.06955593;0.344496943;0.546284491;0.880563551;0.865476714;0.911021404;0.903403302;0.925068406;0.955002665;0.941588379;0.985037532
540;0.008957818;0.169311753;0.583273869;0.608121404;0.779503743;0.880932674;0.896112269;0.933053926;0.896599427;0.940760766;0.962597592;0.962597592
541;0.009160932;0.143153149;0.369137854;0.660692557;0.859125746;0.933053926;0.917881123;0.939932697;0.962830669;0.977672131;0.977672131;0.977672131
542;0.010785085;0.069949713;0.332903938;0.730158258;0.723507575;0.820078384;0.858376849;0.933885796;0.948310553;0.955705358;0.955705358;0.978018204
543;0.008957818;0.098287146;0.307932248;0.670558799;0.849863838;0.911021404;0.933053926;0.888296492;0.955354053;0.970038021;0.97744137;0.96992205
544;0.015244596;0.085440341;0.401526818;0.705866176;0.762472643;0.807873901;0.905704856;0.947957506;0.955471164;0.955471164;0.962830669;0.955236933
545;0.010176185;0.087967181;0.453664501;0.743501756;0.719161913;0.925933653;0.927121472;0.941777616;0.955820454;0.941777616;0.948226231;0.558824109
546;0.008551528;0.102743972;0.534738638;0.569889672;0.704352916;0.903645736;0.918121251;0.948428217;0.985037532;0.963529682;1;1
547;0.009567096;0.093625498;0.441880085;0.571232891;0.86049778;0.877114099;0.927098594;0.91270913;0.912468141;0.942533663;0.949486776;0.949486776
548;0.010379172;0.191975965;0.31381865;0.59081118;0.698423835;0.844960127;0.852623188;0.888663753;0.947839805;0.970269935;0.970269935;0.977672131
549;0.011393797;0.102937513;0.563307379;0.925426873;0.940405935;0.955002665;0.970038021;0.962481039;0.970038021;0.970038021;0.970038021;0.970038021
550;0.009770146;0.062256459;0.309492271;0.557301132;0.787624464;0.940997274;0.940879025;0.963180217;0.985381887;0.985381887;0.985381887;0.985381887
551;0.016863729;0.194006081;0.31381865;0.791408564;0.867836074;0.947368908;0.932816165;0.962481039;0.970153982;0.970153982;0.970153982;0.977672131
552;0.009160932;0.10815574;0.33956199;0.780685151;0.79362261;0.914635658;0.948663517;0.948781153;0.977672131;0.970153982;0.977556755;0.985037532
553;0.012610654;0.14504717;0.452144912;0.67252493;0.618595981;0.898546499;0.940169335;0.970038021;0.97744137;0.985037532;0.985037532;0.985037532
554;0.009060195;0.111398742;0.300123912;0.404852511;0.557402903;0.526765838;0.536499996;0.550443903;0.558033141;0.558033141;0.556182448;0.556182448
555;0.007945551;0.037563776;0.166776862;0.452855113;0.498142459;0.43422554;0.019599689;0.000730685;0;0;-4.98E-05;-4.98E-05
556;0.010382031;0.055148072;0.304853774;0.407966762;0.501548652;0.521006105;0.552491534;0.567155937;0.567155937;0.567155937;0.568937785;0.568937785
557;0.00977167;0.043818001;0.176481517;0.517642206;0.533883871;0.5492797;0.553858642;0.563458946;0.557067621;0.563458946;0.570815451;0.564565721
558;0.008957818;0.055127805;0.204490657;0.296799975;0.513417441;0.751149961;0.827846695;0.918641925;0.941401879;0.962786884;0.962557881;0.94012128
559;0.013523274;0.101405027;0.168867687;0.374697962;0.592725736;0.558852341;0.54357305;0.539697244;0.552884861;0.558033141;0.558033141;0.556182448
560;0.010785085;0.063046918;0.441719218;0.678269311;0.834472063;0.891720826;0.840546097;0.940169335;0.970038021;0.970038021;0.978018204;0.970385879
561;0.009973176;0.189388998;0.458211209;0.823657375;0.876497307;0.911503803;0.933885796;0.955588265;0.955588265;0.955588265;0.977556755;0.992480638
562;0.008249396;0.04346021;0.117960854;0.310283649;0.311215677;0.504593094;0.537383109;0.558479023;0.562741489;0.562741489;0.567155937;0.568937785
563;0.008966064;0.042615853;0.143654276;0.30263093;0.373209509;0.503850018;0.503850018;0.557340151;0.562513637;0.562513637;0.561130025;0.563885449
564;0.007335959;0.233571733;0.314218659;0.464619008;0.511187017;0.553003457;0.587498231;0.548096767;0.548096767;0.556182448;0.558033141;0.556182448
565;0.01200232;0.122385082;0.535653007;0.911383218;0.925665804;0.933766985;0.940879025;0.984922729;0.984922729;0.984922729;0.984922729;0.992480638
566;0.009263282;0.064020966;0.39218143;0.606674215;0.714309127;0.864710673;0.91875494;0.877640907;0.977441913;0.977441913;0.962557881;0.962557881
567;0.013826759;0.072900537;0.518041694;0.573767164;0.695243542;0.878470168;0.992480638;0.962714135;0.977787497;0.977787497;1;0.985037532
